IFRS_MONTH,KEY,Kontrak_Baru_Periode_Berjalan,Accretion_Interest_unwind,Efek_Perubahan_Varians_n_Asumsi_Ekonomi,Amortisasi_CSM_Release,Contractual Service Margin,NAMA_PRODUK
2024-02-01,ASURANSI Q-INVESTA LINK_2022,-4820639789.562984,0.0,0.0,0.0,-2.28823509e-07,SPUL
2024-03-01,ASURANSI Q-INVESTA LINK_2022,1425328874.3937628,137331380.78156477,3795651771.0411544,-39424901.63471728,5318887124.581765,SPUL
2024-04-01,ASURANSI Q-INVESTA LINK_2022,-15262751.804821387,76442644.21083193,-1944382096.7568185,-24497922.389882725,3411186997.8410745,SPUL
2024-05-01,ASURANSI Q-INVESTA LINK_2022,-31313858.777537815,-53407408.25355168,-1493077776.0006127,-12917847.015498064,1820470107.7938738,SPUL
2024-06-01,ASURANSI Q-INVESTA LINK_2022,-11846672.679715505,-14065911.536780916,366033320.01557183,-14698850.04644506,2145891993.5465043,SPUL
2024-07-01,ASURANSI Q-INVESTA LINK_2022,22043757.514489498,-2195021.5562226027,419806157.3253246,-16685766.393115595,2568861120.4369802,SPUL
2024-08-01,ASURANSI Q-INVESTA LINK_2022,9435529.908373509,-30568999.714664802,706879059.6469404,-19748200.858649597,3234858509.4189796,SPUL
2024-09-01,ASURANSI Q-INVESTA LINK_2022,-11274652.576585867,197400890.86092016,1278234663.9398377,-26859880.451212823,4672359531.191938,SPUL
2023-12-01,ASURANSI Q-INVESTA LINK_2023,-9461864166.347162,0.0,0.0,0.0,0.0,SPUL
2024-01-01,ASURANSI Q-INVESTA LINK_2023,-1558034646.3609252,116805801.14168815,2744912033.4452977,-10267962.589270376,1293415225.6367903,SPUL
2024-02-01,ASURANSI Q-INVESTA LINK_2023,-1293415225.63679,0.0,0.0,0.0,2.384185791015625e-07,SPUL
2024-03-01,ASURANSI Q-INVESTA LINK_2023,-974213491.4522945,28653970.311180744,2065015916.910962,-7819453.293130702,1111636942.476718,SPUL
2024-04-01,ASURANSI Q-INVESTA LINK_2023,0.0,45781607.85817306,-651766547.2463217,-3200142.8795240307,502451860.2090453,SPUL
2024-05-01,ASURANSI Q-INVESTA LINK_2023,-502451860.2090452,0.0,0.0,0.0,1.1920928955078125e-07,SPUL
2024-06-01,ASURANSI Q-INVESTA LINK_2023,0.0,0.0,0.0,0.0,1.1920928955078125e-07,SPUL
2024-07-01,ASURANSI Q-INVESTA LINK_2023,426018732.72061336,5795183.695058248,25485072.344698794,-3128702.8033683966,454170285.9570021,SPUL
2024-08-01,ASURANSI Q-INVESTA LINK_2023,0.0,-14600963.247174218,84822498.93057051,-3564187.9394278335,520827633.7009706,SPUL
2024-09-01,ASURANSI Q-INVESTA LINK_2023,0.0,38291730.19454688,303202003.0828714,-5295698.978026354,857025668.0003625,SPUL
2024-01-01,ASURANSI Q-INVESTA LINK_2024,10026555.780299662,-475238.111370918,-28619.86183725181,-259836.20053076174,9262861.606560731,SPUL_NEW
2024-02-01,ASURANSI Q-INVESTA LINK_2024,116071297.40103646,506143.8946827409,552562.6159172123,-3191406.351195686,123201459.16700144,SPUL_NEW
2024-03-01,ASURANSI Q-INVESTA LINK_2024,125819594.0839614,2033058.3703401661,-3170398.422010773,-6152719.486615359,241730993.71267688,SPUL_NEW
2024-04-01,ASURANSI Q-INVESTA LINK_2024,129451665.76447819,-1564312.8586429616,-1982893.957643795,-9116266.551519705,358519186.1093486,SPUL_NEW
2024-05-01,ASURANSI Q-INVESTA LINK_2024,257809998.96058986,-11312096.46057313,13297513.519623391,-15149565.056484777,603165037.0725039,SPUL_NEW
2024-06-01,ASURANSI Q-INVESTA LINK_2024,141646878.1723082,-8750093.305222448,21435838.232446596,-18969264.357555084,738528395.8144813,SPUL_NEW
2024-07-01,ASURANSI Q-INVESTA LINK_2024,506035327.4562481,-6254400.43845876,5303769.532366179,-32661992.296510164,1210951100.0681267,SPUL_NEW
2024-08-01,ASURANSI Q-INVESTA LINK_2024,748122121.0726084,-17419398.092398707,16958537.87631895,-51195736.74424371,1907416624.1804113,SPUL_NEW
2024-09-01,ASURANSI Q-INVESTA LINK_2024,1830069021.2783802,110470401.55253844,-72973805.57925083,-101298704.84597969,3673683536.5860996,SPUL_NEW
2023-12-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2019,0.0,0.0,0.0,0.0,0.0,SPUL
2024-01-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2019,344133577.9896584,10464003.125498127,238722481.36368594,-8063638.452277044,585256424.0265654,SPUL
2024-02-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2019,0.0,9449796.580730882,202936330.07483053,-10389465.729106475,787253084.9530203,SPUL
2024-03-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2019,0.0,5541689.9361462025,62223336.98634031,-10783680.973313758,844234430.9021931,SPUL
2024-04-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2019,0.0,-1144587.752077651,-763123590.4234017,-1453501.5512389787,78512751.17547464,SPUL
2024-05-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2019,0.0,5888430.0193411885,126422918.05075927,-3711904.2950795246,207112194.95049557,SPUL
2024-06-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2019,0.0,256318.64897696953,-150470711.94544306,-1455908.8596462966,55441892.7943832,SPUL
2024-07-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2019,0.0,6010390.580235081,151961105.6884982,-3591055.9236726346,209822333.13944384,SPUL
2024-08-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2019,-46012858.6098263,7349525.342892173,80654992.96281633,-3813545.4914307613,248000447.3438953,SPUL
2024-09-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2019,0.0,3400821.669337461,14678204.735828672,-3759518.6994352443,262319955.04962617,SPUL
2023-12-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2020,-2679326025.934757,232249867.8099514,16699001505.72013,-487879236.6274325,13764046111.435999,SPUL
2024-01-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2020,0.0,234383900.6227039,1783680439.9599733,-203652560.70796403,15578457891.310713,SPUL
2024-02-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2020,-199873390.5742015,213229627.2023081,942916935.8526008,-203444361.9417523,16331286701.849667,SPUL
2024-03-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2020,0.0,120258154.67255242,431608431.1947097,-201964274.22298697,16681189013.493942,SPUL
2024-04-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2020,0.0,-41918388.31720982,-6106974014.262798,-121333262.93339756,10410963347.980537,SPUL
2024-05-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2020,0.0,159899165.13494968,339998303.19278836,-158779950.265113,10752080866.043161,SPUL
2024-06-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2020,-164345437.95571595,289580884.92015153,2459333408.3714876,-187043715.7949737,13149606005.58411,SPUL
2024-07-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2020,0.0,156940930.81710157,1316735172.1133382,-197729929.49062002,14425552179.023932,SPUL
2024-08-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2020,0.0,225723781.79725176,882066020.2934983,-201536877.69573334,15331805103.418947,SPUL
2024-09-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2020,0.0,211959498.44787702,803909820.3422422,-203558746.83874065,16144115675.370327,SPUL
2023-12-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2021,0.0,2566517.220828115,-203879004.83036157,-4415940.238731878,126870038.24130002,SPUL
2024-01-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2021,0.0,2632056.4528832887,44743061.94056715,-2251108.0718915174,171994048.56285894,SPUL
2024-02-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2021,0.0,1909218.3116089718,-20928284.17310174,-1907291.6126173567,151067691.0887488,SPUL
2024-03-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2021,-4547001.435251175,1533584.7684491288,9626958.449703142,-1829777.7794090756,155851455.09224084,SPUL
2024-04-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2021,0.0,-120937.29417741396,-124105337.054759,-353146.5960145375,31272034.147289872,SPUL
2024-05-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2021,0.0,348067.07876483817,-22751715.502247136,-123935.4392785767,8744450.284529,SPUL
2024-06-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2021,0.0,961090.1018419531,43896202.858208805,-730222.9105041341,52871520.33407563,SPUL
2024-07-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2021,0.0,2076067.3684281483,50218205.7952537,-1387862.1597422534,103777931.33801523,SPUL
2024-08-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2021,0.0,655092.1982156767,-17007904.336708035,-1102127.4625849808,86322991.73693788,SPUL
2024-09-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2021,0.0,1378734.1833460436,35760265.64821179,-1498863.6753609576,121963127.89313477,SPUL
2023-12-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2022,0.0,30221103.53029849,-2129684582.4151022,-47300928.37400383,1346701621.3037,SPUL
2024-01-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2022,0.0,27798449.727494746,473418345.97620374,-25931600.000489935,1821986817.0069084,SPUL
2024-02-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2022,0.0,31328838.357187316,380721555.71083534,-30465405.01528118,2203571806.05965,SPUL
2024-03-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2022,0.0,24471851.081679165,173173943.7150321,-31748135.335172504,2369469465.5211887,SPUL
2024-04-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2022,0.0,1657265.5583555324,-1268968092.5526128,-13923056.841768246,1088235581.6851633,SPUL
2024-05-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2022,0.0,2384629.507004109,-46065028.20775923,-16759434.651951991,1027795748.3324561,SPUL
2024-06-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2022,0.0,38038673.62746362,700619500.1929026,-27681987.60768042,1738771934.545142,SPUL
2024-07-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2022,0.0,26305767.715551786,226390488.725926,-30110799.11942236,1961357391.8671973,SPUL
2024-08-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2022,0.0,35246226.50384125,381406532.46428114,-34738907.270171575,2343271243.5651484,SPUL
2024-09-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2022,0.0,31748374.820024088,292569453.4945307,-37583758.46355947,2630005313.4161434,SPUL
2023-12-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2023,0.0,60076106.00665814,-3100615540.746357,-128854440.15426579,3553950241.6019998,SPUL
2024-01-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2023,0.0,73605005.4187734,1078310253.9561203,-62893791.59233426,4642971709.38456,SPUL
2024-02-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2023,0.0,69875403.21272074,735977496.8069378,-71201998.2980525,5377622611.106165,SPUL
2024-03-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2023,0.0,15644730.43371231,-2163037298.2609634,-38991035.21976529,3191239008.059149,SPUL
2024-04-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2023,0.0,-8001472.996413578,-2172879855.895635,-11703390.871171571,998654288.2959285,SPUL
2024-05-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2023,0.0,12951751.326122785,251791364.68479288,-18518720.815338522,1244878683.4915056,SPUL
2024-06-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2023,0.0,56145420.847773865,965347234.0451925,-32419285.427137136,2233952052.957335,SPUL
2024-07-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2023,0.0,12985420.104815565,65265389.27169221,-31715726.890416965,2280487135.443426,SPUL
2024-08-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2023,0.0,34435757.845516995,386141925.9730506,-35718968.24710224,2665345851.014891,SPUL
2024-09-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2023,0.0,47483294.733953305,505443624.04187685,-41108968.91749915,3177163800.8732224,SPUL
2024-03-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2024,34946602.45657413,264158.9705893817,-7971.729348920286,-879842.7394473508,34322946.95836724,SPUL_NEW
2024-04-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2024,0.0,-69330.46879683304,56299.25626229774,-855670.7668396119,33454244.978993095,SPUL_NEW
2024-05-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2024,0.0,219668.033351662,-428963.5597819993,-828223.4636204763,32416725.98894228,SPUL_NEW
2024-06-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2024,0.0,510060.5533086434,-982272.5077150016,-795627.480751422,31148886.5537845,SPUL_NEW
2024-07-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2024,0.0,647586.0110922332,-1345212.1796533307,-758706.5545310915,29692553.830692314,SPUL_NEW
2024-08-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2024,0.0,169060.89828348893,-543637.2849801229,-731085.1713487739,28586892.272646904,SPUL_NEW
2024-09-01,ASURANSI STAR INVESTAMA PREMIUM DOLLAR_2024,146908357.48258495,3480557.590154583,-863730.4887569357,-4796108.3730802685,173315968.48354924,SPUL_NEW
2023-12-01,ASURANSI STAR INVESTAMA PREMIUM_2019,0.0,0.0,0.0,0.0,0.0,SPUL
2024-01-01,ASURANSI STAR INVESTAMA PREMIUM_2019,0.0,0.0,0.0,0.0,0.0,SPUL
2024-02-01,ASURANSI STAR INVESTAMA PREMIUM_2019,0.0,0.0,0.0,0.0,0.0,SPUL
2024-03-01,ASURANSI STAR INVESTAMA PREMIUM_2019,0.0,0.0,0.0,0.0,0.0,SPUL
2024-04-01,ASURANSI STAR INVESTAMA PREMIUM_2019,0.0,0.0,0.0,0.0,0.0,SPUL
2024-05-01,ASURANSI STAR INVESTAMA PREMIUM_2019,0.0,0.0,0.0,0.0,0.0,SPUL
2024-06-01,ASURANSI STAR INVESTAMA PREMIUM_2019,0.0,0.0,0.0,0.0,0.0,SPUL
2024-07-01,ASURANSI STAR INVESTAMA PREMIUM_2019,0.0,0.0,0.0,0.0,0.0,SPUL
2024-08-01,ASURANSI STAR INVESTAMA PREMIUM_2019,0.0,0.0,0.0,0.0,0.0,SPUL
2024-09-01,ASURANSI STAR INVESTAMA PREMIUM_2019,0.0,0.0,0.0,0.0,0.0,SPUL
2023-12-01,ASURANSI STAR INVESTAMA PREMIUM_2020,-11358071.334000364,8089397.126380373,-2872181375.6612787,-14238168.511706902,449359800.52331525,SPUL
2024-01-01,ASURANSI STAR INVESTAMA PREMIUM_2020,-23288365.054789625,13021214.260389179,122158326.68204972,-6233206.124608668,555017770.2863559,SPUL
2024-02-01,ASURANSI STAR INVESTAMA PREMIUM_2020,-9143656.86036366,6289543.910792368,-33853910.50777205,-5457606.110452331,512852140.71856016,SPUL
2024-03-01,ASURANSI STAR INVESTAMA PREMIUM_2020,-9164477.992938384,3967553.5774494507,-239199308.58277994,-2866975.7471092213,265588931.97318208,SPUL
2024-04-01,ASURANSI STAR INVESTAMA PREMIUM_2020,0.0,1470099.9588492818,-197573602.28623387,-1241516.7972159262,68243912.84858155,SPUL
2024-05-01,ASURANSI STAR INVESTAMA PREMIUM_2020,-68243912.88067894,0.0,0.0,0.0,-0.03209739923477173,SPUL
2024-06-01,ASURANSI STAR INVESTAMA PREMIUM_2020,0.0,0.0,0.0,0.0,-0.03209739923477173,SPUL
2024-07-01,ASURANSI STAR INVESTAMA PREMIUM_2020,0.0,0.0,0.0,0.0,-0.03209739923477173,SPUL
2024-08-01,ASURANSI STAR INVESTAMA PREMIUM_2020,0.0,0.0,0.0,0.0,-0.03209739923477173,SPUL
2024-09-01,ASURANSI STAR INVESTAMA PREMIUM_2020,0.0,0.0,0.0,0.0,-0.03209739923477173,SPUL
2023-12-01,ASURANSI STAR INVESTAMA PREMIUM_2021,0.0,0.0,0.0,0.0,0.0,SPUL
2024-01-01,ASURANSI STAR INVESTAMA PREMIUM_2021,1637086235.0753608,128660952.90743499,847261622.7350224,-46968467.21197432,2566040343.505844,SPUL
2024-02-01,ASURANSI STAR INVESTAMA PREMIUM_2021,-2566040343.505843,0.0,0.0,0.0,9.5367431640625e-07,SPUL
2024-03-01,ASURANSI STAR INVESTAMA PREMIUM_2021,0.0,0.0,0.0,0.0,9.5367431640625e-07,SPUL
2024-04-01,ASURANSI STAR INVESTAMA PREMIUM_2021,0.0,0.0,0.0,0.0,9.5367431640625e-07,SPUL
2024-05-01,ASURANSI STAR INVESTAMA PREMIUM_2021,0.0,0.0,0.0,0.0,9.5367431640625e-07,SPUL
2024-06-01,ASURANSI STAR INVESTAMA PREMIUM_2021,0.0,0.0,0.0,0.0,9.5367431640625e-07,SPUL
2024-07-01,ASURANSI STAR INVESTAMA PREMIUM_2021,0.0,0.0,0.0,0.0,9.5367431640625e-07,SPUL
2024-08-01,ASURANSI STAR INVESTAMA PREMIUM_2021,-2811966873.6265535,96018293.17376086,3531288281.89104,-22217292.108599123,793122409.3296491,SPUL
2024-09-01,ASURANSI STAR INVESTAMA PREMIUM_2021,-1537494.3848961026,58709863.64317692,2676116580.083054,-52509471.61882802,3473901887.052156,SPUL
2023-12-01,ASURANSI STAR INVESTAMA PREMIUM_2022,-5389013313.797365,-1.607082235840427e-09,1253865.5830622502,-1253865.5830622483,-8.350572931999999e-07,SPUL
2024-01-01,ASURANSI STAR INVESTAMA PREMIUM_2022,4583136965.335273,87326840.08966891,2000335070.8490694,-64252693.35423118,6606546182.91978,SPUL
2024-02-01,ASURANSI STAR INVESTAMA PREMIUM_2022,-136526801.70744336,29725118.77744868,-5019793649.203912,-15824536.174621476,1464126314.6112518,SPUL
2024-03-01,ASURANSI STAR INVESTAMA PREMIUM_2022,-114121949.8277036,12041443.335655043,-579739476.9537356,-9101696.948369183,773204634.2170987,SPUL
2024-04-01,ASURANSI STAR INVESTAMA PREMIUM_2022,-773204634.2170986,0.0,0.0,0.0,1.1861702320625013e-07,SPUL
2024-05-01,ASURANSI STAR INVESTAMA PREMIUM_2022,0.0,0.0,0.0,0.0,1.1861702320625013e-07,SPUL
2024-06-01,ASURANSI STAR INVESTAMA PREMIUM_2022,0.0,0.0,0.0,0.0,1.1861702320625013e-07,SPUL
2024-07-01,ASURANSI STAR INVESTAMA PREMIUM_2022,0.0,0.0,0.0,0.0,1.1861702320625013e-07,SPUL
2024-08-01,ASURANSI STAR INVESTAMA PREMIUM_2022,-1515698653.2375903,16547802.044491865,1592065905.8137796,-3056396.8797446713,89858657.74093649,SPUL
2024-09-01,ASURANSI STAR INVESTAMA PREMIUM_2022,-76021240.26212078,58365772.76607132,2981812446.347726,-25390830.97824525,3028624805.6143675,SPUL
2023-12-01,ASURANSI STAR INVESTAMA PREMIUM_2023,-8550933430.722221,0.0,0.0,0.0,0.0,SPUL
2024-01-01,ASURANSI STAR INVESTAMA PREMIUM_2023,-1981882588.1163008,-6902061.196446296,664051035.0746878,12660157.987330554,-1312073456.2507286,SPUL
2024-02-01,ASURANSI STAR INVESTAMA PREMIUM_2023,1312073456.2507288,0.0,0.0,0.0,2.384185791015625e-07,SPUL
2024-03-01,ASURANSI STAR INVESTAMA PREMIUM_2023,0.0,0.0,0.0,0.0,2.384185791015625e-07,SPUL
2024-04-01,ASURANSI STAR INVESTAMA PREMIUM_2023,0.0,0.0,0.0,0.0,2.384185791015625e-07,SPUL
2024-05-01,ASURANSI STAR INVESTAMA PREMIUM_2023,0.0,0.0,0.0,0.0,2.384185791015625e-07,SPUL
2024-06-01,ASURANSI STAR INVESTAMA PREMIUM_2023,0.0,0.0,0.0,0.0,2.384185791015625e-07,SPUL
2024-07-01,ASURANSI STAR INVESTAMA PREMIUM_2023,0.0,0.0,0.0,0.0,2.384185791015625e-07,SPUL
2024-08-01,ASURANSI STAR INVESTAMA PREMIUM_2023,0.0,0.0,0.0,0.0,2.384185791015625e-07,SPUL
2024-09-01,ASURANSI STAR INVESTAMA PREMIUM_2023,-613095193.5362656,43858420.76601145,1422477404.71681,-6369997.93730386,846870634.0092522,SPUL
2024-01-01,ASURANSI STAR INVESTAMA PREMIUM_2024,28155349.25811816,121401.51820099234,-64461.575638445676,-789208.6943481382,27423080.50633257,SPUL_NEW
2024-02-01,ASURANSI STAR INVESTAMA PREMIUM_2024,11363072.421179205,184780.42453862814,-73117.80654232515,-1059066.7802963667,37838748.76521171,SPUL_NEW
2024-03-01,ASURANSI STAR INVESTAMA PREMIUM_2024,310995535.1513058,2286227.8658601544,-670032.8028522924,-9332108.78791729,341118370.1916081,SPUL_NEW
2024-04-01,ASURANSI STAR INVESTAMA PREMIUM_2024,25037816.631062277,1314491.1393987397,-259960.52765597956,-9738078.79178947,357472638.64262366,SPUL_NEW
2024-05-01,ASURANSI STAR INVESTAMA PREMIUM_2024,38643521.34328537,-2237814.0578909027,3295087.512940765,-10646008.319451056,386527425.1215078,SPUL_NEW
2024-06-01,ASURANSI STAR INVESTAMA PREMIUM_2024,69888480.70841981,2421124.9512374974,-3325562.1483499915,-12155230.183442852,443356238.4493723,SPUL_NEW
2024-07-01,ASURANSI STAR INVESTAMA PREMIUM_2024,544280261.4086335,3194273.5278940075,-3641893.51595372,-25153504.57995748,962035375.2899885,SPUL_NEW
2024-08-01,ASURANSI STAR INVESTAMA PREMIUM_2024,421385176.4980667,13342802.058918986,-11885080.193721572,-35458452.25346697,1349419821.3997858,SPUL_NEW
2024-09-01,ASURANSI STAR INVESTAMA PREMIUM_2024,703861852.8361762,18604303.795242872,-26975503.3983828,-53585863.10676314,1991324611.526059,SPUL_NEW
2023-12-01,ASURANSI STAR PREMIUM DOLLAR_2020,0.0,651475.9256858337,-37445426.44573151,-2858141.492468278,84622121.79626,SPUL
2024-01-01,ASURANSI STAR PREMIUM DOLLAR_2020,0.0,625756.8653387192,581024.3312573034,-1052855.9130648938,84776047.07979113,SPUL
2024-02-01,ASURANSI STAR PREMIUM DOLLAR_2020,0.0,392279.1341251845,-14534485.003447784,-838046.7532302104,69795794.45723832,SPUL
2024-03-01,ASURANSI STAR PREMIUM DOLLAR_2020,0.0,131145.82845515755,-8144156.613416872,-709958.9605948437,61072824.71168176,SPUL
2024-04-01,ASURANSI STAR PREMIUM DOLLAR_2020,0.0,896782.6734040335,35645790.74716762,-1081279.017925035,96534119.11432838,SPUL
2024-05-01,ASURANSI STAR PREMIUM DOLLAR_2020,0.0,436904.93004046736,-2901862.842882664,-805855.1369106576,93263306.06457552,SPUL
2024-06-01,ASURANSI STAR PREMIUM DOLLAR_2020,0.0,1179262.5688157731,9655423.511525711,-878347.8645476911,103219644.28036931,SPUL
2024-07-01,ASURANSI STAR PREMIUM DOLLAR_2020,0.0,915127.3049984722,-4248126.33132203,-826175.9325816665,99060469.32146409,SPUL
2024-08-01,ASURANSI STAR PREMIUM DOLLAR_2020,0.0,783369.6926374006,-2622376.712151014,-783645.1604663383,96437817.14148414,SPUL
2024-09-01,ASURANSI STAR PREMIUM DOLLAR_2020,0.0,704185.2132996661,-1084957.6342725211,-758490.8494937619,95298553.87101753,SPUL
2023-12-01,ASURANSI STAR PREMIUM DOLLAR_2021,0.0,0.0,0.0,0.0,0.0,SPUL
2024-01-01,ASURANSI STAR PREMIUM DOLLAR_2021,-16024366.840747343,7778191.05046601,-15452157.20882082,215882.10335911595,-23482450.89574304,SPUL
2024-02-01,ASURANSI STAR PREMIUM DOLLAR_2021,-61756495.472928226,6229141.672926776,-107524178.70512216,2137015.3136055893,-184396968.08726108,SPUL
2024-03-01,ASURANSI STAR PREMIUM DOLLAR_2021,184396968.08726102,0.0,0.0,0.0,-5.960464477539063e-08,SPUL
2024-04-01,ASURANSI STAR PREMIUM DOLLAR_2021,-509412698.5004453,11635041.078256609,981112785.3349729,-5338137.522037742,477996990.39074636,SPUL
2024-05-01,ASURANSI STAR PREMIUM DOLLAR_2021,-33519777.808484107,8410948.88283734,-32343449.8010573,-3600485.7385197524,416944225.92552257,SPUL
2024-06-01,ASURANSI STAR PREMIUM DOLLAR_2021,-29117561.050578356,11151837.655697888,230615315.94233277,-5255581.783935265,624338236.6890396,SPUL
2024-07-01,ASURANSI STAR PREMIUM DOLLAR_2021,-5648504.756582611,4270620.011319514,-151451313.67542893,-3853363.2457529465,467655675.0225946,SPUL
2024-08-01,ASURANSI STAR PREMIUM DOLLAR_2021,-15418371.5124212,9690080.819934167,104380906.39536944,-4523163.959140107,561785126.7663369,SPUL
2024-09-01,ASURANSI STAR PREMIUM DOLLAR_2021,-75050713.3295474,15238125.455912363,-37405224.95842632,-3598892.425525977,460968421.5087496,SPUL
2023-12-01,ASURANSI STAR PREMIUM DOLLAR_2022,-292760254.3804929,32172684.97001065,-4818332253.348597,-58535021.87061838,1710417391.212265,SPUL
2024-01-01,ASURANSI STAR PREMIUM DOLLAR_2022,-150942493.38693893,22646945.968181036,-36248179.91549203,-19867288.214706995,1526006375.6633081,SPUL
2024-02-01,ASURANSI STAR PREMIUM DOLLAR_2022,-88912106.90067127,14237002.849538036,-319823241.0381467,-13906159.748059317,1117601870.8259687,SPUL
2024-03-01,ASURANSI STAR PREMIUM DOLLAR_2022,-201752065.205742,17220164.85167746,-852592190.7998556,-227527.07436291894,80250252.59768581,SPUL
2024-04-01,ASURANSI STAR PREMIUM DOLLAR_2022,-51795388.069836356,27246953.440775964,3425734806.31346,-40960925.04237872,3440475699.2397065,SPUL
2024-05-01,ASURANSI STAR PREMIUM DOLLAR_2022,-250089577.1691945,49311359.98407892,-172875206.6533839,-27704222.60360097,3039118052.797606,SPUL
2024-06-01,ASURANSI STAR PREMIUM DOLLAR_2022,-76312552.50637864,53518346.69061762,907170898.7364713,-34937063.06110541,3888557682.657211,SPUL
2024-07-01,ASURANSI STAR PREMIUM DOLLAR_2022,-77403431.61535051,31268543.945963144,-592418131.1707836,-28129115.999743637,3221875547.817296,SPUL
2024-08-01,ASURANSI STAR PREMIUM DOLLAR_2022,-176702006.06723964,65018534.82647336,544360963.5960842,-30959053.308073226,3623593986.864541,SPUL
2024-09-01,ASURANSI STAR PREMIUM DOLLAR_2022,-101610546.83750844,42086245.6732159,-54993259.79271301,-28970152.683750793,3480106273.2237844,SPUL
2023-12-01,ASURANSI STAR PREMIUM DOLLAR_2023,-890399331.2287743,54484958.512951486,-3934508812.625285,-54906827.04538209,1624087235.26706,SPUL
2024-01-01,ASURANSI STAR PREMIUM DOLLAR_2023,-560864525.7077183,37301922.71594249,-282974034.11413634,-9421044.834748354,808129553.3263996,SPUL
2024-02-01,ASURANSI STAR PREMIUM DOLLAR_2023,-300351575.0395664,18984776.152134944,-392648394.53448546,-993623.2736537168,133120736.63082886,SPUL
2024-03-01,ASURANSI STAR PREMIUM DOLLAR_2023,-133120736.63641718,0.0,0.0,0.0,-0.0055882930755615234,SPUL
2024-04-01,ASURANSI STAR PREMIUM DOLLAR_2023,-833140275.7146413,11540061.570104772,2566909605.231315,-18864504.70764353,1726444886.3735468,SPUL
2024-05-01,ASURANSI STAR PREMIUM DOLLAR_2023,-3681208.478206134,15659929.406489654,-44267632.890559986,-14079582.218440533,1680076392.1928298,SPUL
2024-06-01,ASURANSI STAR PREMIUM DOLLAR_2023,-165947752.28289318,43456642.94542136,926871508.4917443,-20316134.457545545,2464140656.889557,SPUL
